Symbol,Date,Close,Volume,PreviousDayVolume,VolumeChange,VolumeChangePercent
MSFT,2012-06-26,30.02,38421300,42217200,-3795900,-8.99135897217248
MSFT,2012-06-27,30.17,33781700,38421300,-4639600,-12.075593485904953
MSFT,2012-06-28,29.91,45328400,33781700,11546700,34.180340243386212
MSFT,2012-06-29,30.59,55227200,45328400,9898800,21.837964719690085
MSFT,2012-07-02,30.559999,30589100,55227200,-24638100,-44.61225627951444
MSFT,2012-07-03,30.76,20938100,30589100,-9651000,-31.55045424677418
MSFT,2012-07-05,30.700001,28801900,20938100,7863800,37.557371490249828
MSFT,2012-07-06,30.190001,38294800,28801900,9492900,32.959283936129211
MSFT,2012-07-09,30.0,30680800,38294800,-7614000,-19.882595025956526
MSFT,2012-07-10,29.74,37534100,30680800,6853300,22.3374227529921
MSFT,2012-07-11,29.299999,39184900,37534100,1650800,4.3981339635158427
MSFT,2012-07-12,28.629999,63523600,39184900,24338700,62.1124463760275
MSFT,2012-07-13,29.389999,39085000,63523600,-24438600,-38.471686113507417
MSFT,2012-07-16,29.440001,27900600,39085000,-11184400,-28.61558142509914
MSFT,2012-07-17,29.66,33771300,27900600,5870700,21.041482978860671
MSFT,2012-07-18,30.450001,41090400,33771300,7319100,21.672544438620957
MSFT,2012-07-19,30.67,46663200,41090400,5572800,13.562291922200806
MSFT,2012-07-20,30.120001,64021700,46663200,17358500,37.199549109362415
MSFT,2012-07-23,29.280001,55151900,64021700,-8869800,-13.854365004365707
MSFT,2012-07-24,29.15,47723300,55151900,-7428600,-13.469345571050138
MSFT,2012-07-25,28.83,45579500,47723300,-2143800,-4.4921453461935785
MSFT,2012-07-26,29.16,45301400,45579500,-278100,-0.61014271766912753
MSFT,2012-07-27,29.76,44242600,45301400,-1058800,-2.3372346108508788
MSFT,2012-07-30,29.639999,28905000,44242600,-15337600,-34.667040363812248
MSFT,2012-07-31,29.469999,37620900,28905000,8715900,30.153606642449404
MSFT,2012-08-01,29.41,31721800,37620900,-5899100,-15.680379788893939
MSFT,2012-08-02,29.190001,39520500,31721800,7798700,24.5846704789766
MSFT,2012-08-03,29.75,35859400,39520500,-3661100,-9.2637998001037438
MSFT,2012-08-06,29.950001,27471800,35859400,-8387600,-23.390240773688351
MSFT,2012-08-07,30.26,28002900,27471800,531100,1.9332551925975001
MSFT,2012-08-08,30.33,26257600,28002900,-1745300,-6.2325687696631418
MSFT,2012-08-09,30.5,24920800,26257600,-1336800,-5.0910974346474926
MSFT,2012-08-10,30.42,27810300,24920800,2889500,11.594732111328691
MSFT,2012-08-13,30.389999,23049100,27810300,-4761200,-17.120275581349357
MSFT,2012-08-14,30.129999,34551400,23049100,11502300,49.903466946648678
MSFT,2012-08-15,30.200001,24351000,34551400,-10200400,-29.522392725041531
MSFT,2012-08-16,30.780001,35787200,24351000,11436200,46.963985051948583
MSFT,2012-08-17,30.9,32589900,35787200,-3197300,-8.9341999374077883
MSFT,2012-08-20,30.74,23737700,32589900,-8852200,-27.162403075799556
MSFT,2012-08-21,30.799999,28822700,23737700,5085000,21.421620460280483
MSFT,2012-08-22,30.540001,33437400,28822700,4614700,16.010644387930348
MSFT,2012-08-23,30.26,28355600,33437400,-5081800,-15.197951993875122
MSFT,2012-08-24,30.559999,22943300,28355600,-5412300,-19.087234972985936
MSFT,2012-08-27,30.690001,34691100,22943300,11747800,51.203619357285135
MSFT,2012-08-28,30.629999,23947900,34691100,-10743200,-30.968173393175768
MSFT,2012-08-29,30.65,23346800,23947900,-601100,-2.5100321948897397
MSFT,2012-08-30,30.32,23982100,23346800,635300,2.7211437970085837
MSFT,2012-08-31,30.82,36590100,23982100,12608000,52.572543688834593
MSFT,2012-09-04,30.389999,48556700,36590100,11966600,32.7044747076395
MSFT,2012-09-05,30.389999,33650000,48556700,-14906700,-30.699573900203269
MSFT,2012-09-06,31.35,48371700,33650000,14721700,43.749479940564633
MSFT,2012-09-07,30.950001,42649100,48371700,-5722600,-11.830471122577871
MSFT,2012-09-10,30.719999,40524000,42649100,-2125100,-4.9827546185030869
MSFT,2012-09-11,30.790001,25191800,40524000,-15332200,-37.834863290889345
MSFT,2012-09-12,30.780001,32775800,25191800,7584000,30.10503417778801
MSFT,2012-09-13,30.940001,45047300,32775800,12271500,37.440733712068052
MSFT,2012-09-14,31.209999,51422800,45047300,6375500,14.152901505750624
MSFT,2012-09-17,31.209999,36488500,51422800,-14934300,-29.042175844178068
MSFT,2012-09-18,31.18,34542700,36488500,-1945800,-5.3326390506597967
MSFT,2012-09-19,31.049999,48871900,34542700,14329200,41.4825708470965
MSFT,2012-09-20,31.450001,45543000,48871900,-3328900,-6.8114806258811305
MSFT,2012-09-21,31.190001,102348900,45543000,56805900,124.73025492391805
MSFT,2012-09-24,30.780001,46825900,102348900,-55523000,-54.248751085746896
MSFT,2012-09-25,30.389999,54266400,46825900,7440500,15.88971060887244
MSFT,2012-09-26,30.17,54672000,54266400,405600,0.74742382026447307
MSFT,2012-09-27,30.16,47129900,54672000,-7542100,-13.795178519168861
MSFT,2012-09-28,29.76,54229300,47129900,7099400,15.063473506203067
MSFT,2012-10-01,29.49,54042700,54229300,-186600,-0.34409442865757073
MSFT,2012-10-02,29.66,43338900,54042700,-10703800,-19.806190290270472
MSFT,2012-10-03,29.860001,46655900,43338900,3317000,7.6536321872497908
MSFT,2012-10-04,30.030001,43634900,46655900,-3021000,-6.4750653186413727
MSFT,2012-10-05,29.85,41133900,43634900,-2501000,-5.7316505824466191
MSFT,2012-10-08,29.780001,29752000,41133900,-11381900,-27.670364346682419
MSFT,2012-10-09,29.280001,45121100,29752000,15369100,51.657367571927935
MSFT,2012-10-10,28.98,47227100,45121100,2106000,4.6674394019649341
MSFT,2012-10-11,28.950001,41488500,47227100,-5738600,-12.151074277268771
MSFT,2012-10-12,29.200001,46464700,41488500,4976200,11.994167058341468
MSFT,2012-10-15,29.51,42440200,46464700,-4024500,-8.6614139335882943
MSFT,2012-10-16,29.49,47739400,42440200,5299200,12.48627480549102
MSFT,2012-10-17,29.59,44206100,47739400,-3533300,-7.4012241460931643
MSFT,2012-10-18,29.5,59238500,44206100,15032400,34.005261717274315
MSFT,2012-10-19,28.639999,90470800,59238500,31232300,52.722975767448531
MSFT,2012-10-22,28.0,83374000,90470800,-7096800,-7.844298934020701
MSFT,2012-10-23,28.049999,64414800,83374000,-18959200,-22.739942907860964
MSFT,2012-10-24,27.9,53320400,64414800,-11094400,-17.223371026534277
MSFT,2012-10-25,27.879999,54084300,53320400,763900,1.4326599200306074
MSFT,2012-10-26,28.209999,57790000,54084300,3705700,6.8517111250399845
MSFT,2012-10-31,28.540001,69464100,57790000,11674100,20.200899809655652
MSFT,2012-11-01,29.52,72047900,69464100,2583800,3.71961919898192
MSFT,2012-11-02,29.5,57131600,72047900,-14916300,-20.703309881342829
MSFT,2012-11-05,29.629999,38070800,57131600,-19060800,-33.3629725055836
MSFT,2012-11-06,29.860001,43401500,38070800,5330700,14.00206982779453
MSFT,2012-11-07,29.08,57871800,43401500,14470300,33.340552745872834
MSFT,2012-11-08,28.809999,49841800,57871800,-8030000,-13.875497219716685
MSFT,2012-11-09,28.83,43291200,49841800,-6550600,-13.142783767841451
MSFT,2012-11-12,28.219999,61112300,43291200,17821100,41.165641054071031
MSFT,2012-11-13,27.09,131689200,61112300,70576900,115.48722597578556
MSFT,2012-11-14,26.84,76086100,131689200,-55603100,-42.22297652351142
MSFT,2012-11-15,26.66,50955600,76086100,-25130500,-33.029028955354526
MSFT,2012-11-16,26.52,64083300,50955600,13127700,25.763017214987165
MSFT,2012-11-19,26.73,57179300,64083300,-6904000,-10.773477645502027
MSFT,2012-11-20,26.709999,47070400,57179300,-10108900,-17.679300026408161
MSFT,2012-11-21,26.950001,66360300,47070400,19289900,40.980956184778542
MSFT,2012-11-23,27.700001,57845700,66360300,-8514600,-12.830864236599293
MSFT,2012-11-26,27.389999,85198700,57845700,27353000,47.286142271594947
MSFT,2012-11-27,27.08,45018600,85198700,-40180100,-47.160461368542009
MSFT,2012-11-28,27.360001,53018400,45018600,7999800,17.769988404792684
MSFT,2012-11-29,26.950001,69551400,53018400,16533000,31.183513648091981
MSFT,2012-11-30,26.620001,83690200,69551400,14138800,20.328562760778361
MSFT,2012-12-03,26.43,53173800,83690200,-30516400,-36.463528585186793
MSFT,2012-12-04,26.370001,49777500,53173800,-3396300,-6.3871681166288665
MSFT,2012-12-05,26.67,68283800,49777500,18506300,37.178042288182411
MSFT,2012-12-06,26.73,39182300,68283800,-29101500,-42.618454157501482
MSFT,2012-12-07,26.459999,46162100,39182300,6979800,17.813655655742515
MSFT,2012-12-10,26.940001,47031100,46162100,869000,1.8824966801770284
MSFT,2012-12-11,27.32,52282800,47031100,5251700,11.166440929512598
MSFT,2012-12-12,27.24,43966300,52282800,-8316500,-15.906760923286434
MSFT,2012-12-13,27.110001,45080100,43966300,1113800,2.533303916863598
MSFT,2012-12-14,26.809999,42077500,45080100,-3002600,-6.6605885967422438
MSFT,2012-12-17,27.1,42046100,42077500,-31400,-0.074624205335393032
MSFT,2012-12-18,27.559999,50486900,42046100,8440800,20.075108036179337
MSFT,2012-12-19,27.309999,53519900,50486900,3033000,6.0074989749816288
MSFT,2012-12-20,27.68,52607300,53519900,-912600,-1.7051601366968174
MSFT,2012-12-21,27.450001,98776500,52607300,46169200,87.76196459426734
MSFT,2012-12-24,27.059999,20842400,98776500,-77934100,-78.899434582112136
MSFT,2012-12-26,26.860001,31631100,20842400,10788700,51.763232641154566
MSFT,2012-12-27,26.959999,39394000,31631100,7762900,24.541985577485452
MSFT,2012-12-28,26.549999,28239900,39394000,-11154100,-28.314210285830328
MSFT,2012-12-31,26.709999,42749500,28239900,14509600,51.379785339183215
MSFT,2013-01-02,27.620001,52899300,42749500,10149800,23.742499912279676
MSFT,2013-01-03,27.25,48294400,52899300,-4604900,-8.7050301232719516
MSFT,2013-01-04,26.74,52521100,48294400,4226700,8.7519463954412924
MSFT,2013-01-07,26.690001,37110400,52521100,-15410700,-29.341921627688684
MSFT,2013-01-08,26.549999,44703100,37110400,7592700,20.45976330085367
MSFT,2013-01-09,26.700001,49047900,44703100,4344800,9.7192364735331545
MSFT,2013-01-10,26.459999,71431300,49047900,22383400,45.635796843493807
MSFT,2013-01-11,26.83,55512100,71431300,-15919200,-22.286028673704664
MSFT,2013-01-14,26.889999,48324400,55512100,-7187700,-12.94798791614801
MSFT,2013-01-15,27.209999,48244500,48324400,-79900,-0.16534090438784546
MSFT,2013-01-16,27.040001,41077400,48244500,-7167100,-14.855786669983107
MSFT,2013-01-17,27.25,51685900,41077400,10608500,25.825636481374186
MSFT,2013-01-18,27.25,52167700,51685900,481800,0.93216912155926479
MSFT,2013-01-22,27.15,58650600,52167700,6482900,12.427038186464038
MSFT,2013-01-23,27.610001,50387700,58650600,-8262900,-14.088346922282124
MSFT,2013-01-24,27.629999,101739300,50387700,51351600,101.91296685500629
MSFT,2013-01-25,27.879999,81847700,101739300,-19891600,-19.551540063672544
MSFT,2013-01-28,27.91,56056500,81847700,-25791200,-31.511209233735336
MSFT,2013-01-29,28.01,49242600,56056500,-6813900,-12.155414626314522
MSFT,2013-01-30,27.85,43580500,49242600,-5662100,-11.498377421175974
MSFT,2013-01-31,27.450001,50530000,43580500,6949500,15.946352152912427
MSFT,2013-02-01,27.93,55565900,50530000,5035900,9.9661587175935082
MSFT,2013-02-04,27.440001,50540000,55565900,-5025900,-9.044935832947905
MSFT,2013-02-05,27.5,35410400,50540000,-15129600,-29.935892362485163
MSFT,2013-02-06,27.34,41889600,35410400,6479200,18.297449336917968
MSFT,2013-02-07,27.280001,38028300,41889600,-3861300,-9.2178010771169934
MSFT,2013-02-08,27.549999,33318500,38028300,-4709800,-12.384986970230065
MSFT,2013-02-11,27.860001,32247700,33318500,-1070800,-3.2138301544187162
MSFT,2013-02-12,27.879999,35990900,32247700,3743200,11.607649537796494
MSFT,2013-02-13,28.030001,41715600,35990900,5724700,15.905965118960626
MSFT,2013-02-14,28.040001,32663200,41715600,-9052400,-21.700275196808867
MSFT,2013-02-15,28.01,49650900,32663200,16987700,52.008682554066965
MSFT,2013-02-19,28.049999,38781400,49650900,-10869500,-21.891848888942597
MSFT,2013-02-20,27.870001,44110200,38781400,5328800,13.740607610865002
MSFT,2013-02-21,27.49,49078500,44110200,4968300,11.263381258756478
MSFT,2013-02-22,27.76,31425900,49078500,-17652600,-35.96809193435007
MSFT,2013-02-25,27.370001,48011800,31425900,16585900,52.777804295183273
MSFT,2013-02-26,27.370001,49923300,48011800,1911500,3.9813129272387204
MSFT,2013-02-27,27.809999,36394700,49923300,-13528600,-27.098769512432071
MSFT,2013-02-28,27.799999,35840200,36394700,-554500,-1.5235734873484326
MSFT,2013-03-01,27.950001,34849700,35840200,-990500,-2.7636564528099732
MSFT,2013-03-04,28.15,38157500,34849700,3307800,9.4916168575339235
MSFT,2013-03-05,28.35,41432200,38157500,3274700,8.5820611937364877
MSFT,2013-03-06,28.09,51448500,41432200,10016300,24.175158451639064
MSFT,2013-03-07,28.139999,29196700,51448500,-22251800,-43.250629270046744
MSFT,2013-03-08,28.0,37667800,29196700,8471100,29.013895405987661
MSFT,2013-03-11,27.870001,36627500,37667800,-1040300,-2.7617753094154689
MSFT,2013-03-12,27.91,39255200,36627500,2627700,7.17411780765818
MSFT,2013-03-13,27.92,29093400,39255200,-10161800,-25.886506755792865
MSFT,2013-03-14,28.139999,55914800,29093400,26821400,92.1906686739948
MSFT,2013-03-15,28.040001,92710300,55914800,36795500,65.806369691029914
MSFT,2013-03-18,28.1,44809400,92710300,-47900900,-51.667290473658269
MSFT,2013-03-19,28.18,51901600,44809400,7092200,15.827482626413209
MSFT,2013-03-20,28.32,35447800,51901600,-16453800,-31.701912850470894
MSFT,2013-03-21,28.110001,34233200,35447800,-1214600,-3.4264467752582668
MSFT,2013-03-22,28.25,28720900,34233200,-5512300,-16.102204877136813
MSFT,2013-03-25,28.16,44154000,28720900,15433100,53.734736724824081
MSFT,2013-03-26,28.16,27824300,44154000,-16329700,-36.983512252570549
MSFT,2013-03-27,28.370001,36047400,27824300,8223100,29.553663524329455
MSFT,2013-03-28,28.610001,55453800,36047400,19406400,53.835782885866948
MSFT,2013-04-01,28.610001,29201100,55453800,-26252700,-47.341570821115958
MSFT,2013-04-02,28.799999,28456500,29201100,-744600,-2.5499039419747889
MSFT,2013-04-03,28.559999,35062800,28456500,6606300,23.215434083601284
MSFT,2013-04-04,28.6,45263200,35062800,10200400,29.09180099706812
MSFT,2013-04-05,28.700001,50927300,45263200,5664100,12.513697661676593
MSFT,2013-04-08,28.59,34759500,50927300,-16167800,-31.74682341298282
MSFT,2013-04-09,29.610001,77733800,34759500,42974300,123.63325134135992
MSFT,2013-04-10,30.280001,71116700,77733800,-6617100,-8.5125132181882268
MSFT,2013-04-11,28.940001,130923200,71116700,59806500,84.096281182900782
MSFT,2013-04-12,28.790001,62886300,130923200,-68036900,-51.967031053319815
MSFT,2013-04-15,28.690001,56332900,62886300,-6553400,-10.421029699632511
MSFT,2013-04-16,28.969999,52797300,56332900,-3535600,-6.276261296684531
MSFT,2013-04-17,28.83,52840700,52797300,43400,0.082201173166052063
MSFT,2013-04-18,28.790001,56906600,52840700,4065900,7.6946368992083753
MSFT,2013-04-19,29.77,99790700,56906600,42884100,75.358745734238212
MSFT,2013-04-22,30.83,137904000,99790700,38113300,38.193238448071817
MSFT,2013-04-23,30.6,59126900,137904000,-78777100,-57.124593920408394
MSFT,2013-04-24,31.76,90946600,59126900,31819700,53.815945026713727
MSFT,2013-04-25,31.940001,110700200,90946600,19753600,21.719998328689584
MSFT,2013-04-26,31.790001,47799300,110700200,-62900900,-56.820945219611161
MSFT,2013-04-29,32.610001,59116400,47799300,11317100,23.676288146479134
MSFT,2013-04-30,33.099998,75165200,59116400,16048800,27.1477965505342
MSFT,2013-05-01,32.720001,54330900,75165200,-20834300,-27.7180131230942
MSFT,2013-05-02,33.16,46059500,54330900,-8271400,-15.224117399122783
MSFT,2013-05-03,33.490002,46784600,46059500,725100,1.5742680663055397
MSFT,2013-05-06,33.75,40978300,46784600,-5806300,-12.410707797010128
MSFT,2013-05-07,33.310001,43078300,40978300,2100000,5.1246635414353454
MSFT,2013-05-08,32.990002,51595700,43078300,8517400,19.77190371950611
MSFT,2013-05-09,32.66,46417800,51595700,-5177900,-10.035526216331982
MSFT,2013-05-10,32.689999,36394900,46417800,-10022900,-21.592794143625937
MSFT,2013-05-13,33.029999,36027600,36394900,-367300,-1.0092073339945982
MSFT,2013-05-14,33.529999,56870100,36027600,20842500,57.851480531592451
MSFT,2013-05-15,33.849998,46303900,56870100,-10566200,-18.57953476431376
MSFT,2013-05-16,34.080002,59382900,46303900,13079000,28.246000876815991
MSFT,2013-05-17,34.869999,60666700,59382900,1283800,2.1619018269569188
MSFT,2013-05-20,35.080002,54020800,60666700,-6645900,-10.954774200673516
MSFT,2013-05-21,34.849998,48702400,54020800,-5318400,-9.8450967034919881
MSFT,2013-05-22,34.610001,66047500,48702400,17345100,35.614466638194422
MSFT,2013-05-23,34.150002,51102700,66047500,-14944800,-22.627351527309891
MSFT,2013-05-24,34.27,33174400,51102700,-17928300,-35.0828821177746
MSFT,2013-05-28,35.02,48212100,33174400,15037700,45.329229767531594
MSFT,2013-05-29,34.880001,38412200,48212100,-9799900,-20.326639992864862
MSFT,2013-05-30,35.029999,51131000,38412200,12718800,33.111355246510222
MSFT,2013-05-31,34.900002,56165700,51131000,5034700,9.8466683616592672
MSFT,2013-06-03,35.59,51252600,56165700,-4913100,-8.74750960105545
MSFT,2013-06-04,34.990002,65529500,51252600,14276900,27.855952673620461
MSFT,2013-06-05,34.779999,46025100,65529500,-19504400,-29.764304626160737
MSFT,2013-06-06,34.959999,37618500,46025100,-8406600,-18.265250917434184
MSFT,2013-06-07,35.669998,40757300,37618500,3138800,8.34376702952005
MSFT,2013-06-10,35.470001,35994500,40757300,-4762800,-11.685759360899766
MSFT,2013-06-11,34.84,39435900,35994500,3441400,9.5609051382850154
MSFT,2013-06-12,35.0,37372700,39435900,-2063200,-5.23178119429251
MSFT,2013-06-13,34.720001,45654900,37372700,8282200,22.1610962012378
MSFT,2013-06-14,34.400002,53192600,45654900,7537700,16.510166488153516
MSFT,2013-06-17,35.0,49670100,53192600,-3522500,-6.6221617292630928
MSFT,2013-06-18,34.98,28616500,49670100,-21053600,-42.386868558750635
MSFT,2013-06-19,34.59,30816200,28616500,2199700,7.6868240350846539
MSFT,2013-06-20,33.490002,54493700,30816200,23677500,76.834587002940012
MSFT,2013-06-21,33.27,85338500,54493700,30844800,56.602506344770134
MSFT,2013-06-24,33.720001,56109000,85338500,-29229500,-34.251246506559177
MSFT,2013-06-25,33.669998,44073400,56109000,-12035600,-21.450391202837334
MSFT,2013-06-26,34.349998,48665900,44073400,4592500,10.420117349693919
MSFT,2013-06-27,34.619999,28993100,48665900,-19672800,-40.424198463400451
MSFT,2013-06-28,34.540001,65545500,28993100,36552400,126.07275524176443
MSFT,2013-07-01,34.360001,31055400,65545500,-34490100,-52.620088335583681
MSFT,2013-07-02,33.939999,37630000,31055400,6574600,21.170553269318702
MSFT,2013-07-03,34.009998,15994400,37630000,-21635600,-57.495615200637786
MSFT,2013-07-05,34.209999,26085900,15994400,10091500,63.09395788525984
MSFT,2013-07-08,34.330002,32396900,26085900,6311000,24.193146489099476
MSFT,2013-07-09,34.349998,25318500,32396900,-7078400,-21.849004071377202
MSFT,2013-07-10,34.700001,29658800,25318500,4340300,17.142800718841951
MSFT,2013-07-11,35.689999,53638300,29658800,23979500,80.851214479345074
MSFT,2013-07-12,35.669998,35501200,53638300,-18137100,-33.813711471094351
MSFT,2013-07-15,36.169998,34142600,35501200,-1358600,-3.826912893085304
MSFT,2013-07-16,36.27,36378500,34142600,2235900,6.5487104086976391
MSFT,2013-07-17,35.740002,37285100,36378500,906600,2.4921313413142379
MSFT,2013-07-18,35.439999,49547100,37285100,12262000,32.887131856961624
MSFT,2013-07-19,31.4,248428500,49547100,198881400,401.39866914511646
MSFT,2013-07-22,32.009998,79040700,248428500,-169387800,-68.183722882036477
MSFT,2013-07-23,31.82,65810400,79040700,-13230300,-16.738591636966778
MSFT,2013-07-24,31.959999,52803100,65810400,-13007300,-19.764809209486646
MSFT,2013-07-25,31.389999,63213000,52803100,10409900,19.71456221320339
MSFT,2013-07-26,31.620001,38633600,63213000,-24579400,-38.883457516650054
MSFT,2013-07-29,31.540001,28870700,38633600,-9762900,-25.270489936221317
MSFT,2013-07-30,31.85,45799500,28870700,16928800,58.636610819966265
MSFT,2013-07-31,31.84,43898400,45799500,-1901100,-4.1509186781515082
MSFT,2013-08-01,31.67,42557900,43898400,-1340500,-3.0536420461793594
MSFT,2013-08-02,31.889999,29199900,42557900,-13358000,-31.387826936949427
MSFT,2013-08-05,31.700001,30984000,29199900,1784100,6.1099524313439426
MSFT,2013-08-06,31.58,36331500,30984000,5347500,17.258907823392718
MSFT,2013-08-07,32.060001,38078600,36331500,1747100,4.8087747546894573
MSFT,2013-08-08,32.889999,59034400,38078600,20955800,55.033010667408988
MSFT,2013-08-09,32.700001,26800700,59034400,-32233700,-54.601554347973376
MSFT,2013-08-12,32.869999,25493700,26800700,-1307000,-4.8767382941490336
MSFT,2013-08-13,32.23,39464100,25493700,13970400,54.799421033431791
MSFT,2013-08-14,32.349998,48519600,39464100,9055500,22.946171330399022
MSFT,2013-08-15,31.790001,33338000,48519600,-15181600,-31.289623162598208
MSFT,2013-08-16,31.799999,32866300,33338000,-471700,-1.4149019137320775
MSFT,2013-08-19,31.389999,27902500,32866300,-4963800,-15.103008248570724
MSFT,2013-08-20,31.620001,22979600,27902500,-4922900,-17.6432219335185
MSFT,2013-08-21,31.610001,37409100,22979600,14429500,62.792650872948172
MSFT,2013-08-22,32.389999,31169900,37409100,-6239200,-16.678294853391286
MSFT,2013-08-23,34.75,225493800,31169900,194323900,623.43446722639464
MSFT,2013-08-26,34.150002,72786800,225493800,-152707000,-67.721152421929119
MSFT,2013-08-27,33.259998,58522300,72786800,-14264500,-19.597646826072861
MSFT,2013-08-28,33.02,44257400,58522300,-14264900,-24.3751527195616
MSFT,2013-08-29,33.549999,45284700,44257400,1027300,2.3211937438710817
MSFT,2013-08-30,33.400002,42790200,45284700,-2494500,-5.5084829975687155
MSFT,2013-09-03,31.879999,154507000,42790200,111716800,261.08034082570305
MSFT,2013-09-04,31.200001,142320600,154507000,-12186400,-7.8872801879526495
MSFT,2013-09-05,31.23,71644900,142320600,-70675700,-49.65950115443583
MSFT,2013-09-06,31.15,75434900,71644900,3790000,5.2899787702962806
MSFT,2013-09-09,31.66,49628500,75434900,-25806400,-34.210160018771148
MSFT,2013-09-10,32.389999,56881200,49628500,7252700,14.613981885408586
MSFT,2013-09-11,32.740002,39087500,56881200,-17793700,-31.282216268292512
MSFT,2013-09-12,32.689999,32860200,39087500,-6227300,-15.931691717300927
MSFT,2013-09-13,33.029999,40899000,32860200,8038800,24.463636861613747
MSFT,2013-09-16,32.799999,52839700,40899000,11940700,29.195579354018435
MSFT,2013-09-17,32.93,84716500,52839700,31876800,60.3273674907314
MSFT,2013-09-18,33.32,64099900,84716500,-20616600,-24.335991217767493
MSFT,2013-09-19,33.639999,42026600,64099900,-22073300,-34.435779150981517
MSFT,2013-09-20,32.790001,102904900,42026600,60878300,144.85659082581031
MSFT,2013-09-23,32.740002,39826100,102904900,-63078800,-61.298150039502495
MSFT,2013-09-24,32.450001,40685000,39826100,858900,2.1566259312360487
MSFT,2013-09-25,32.509998,28907500,40685000,-11777500,-28.948015239031584
MSFT,2013-09-26,32.77,28504000,28907500,-403500,-1.3958315316094438
MSFT,2013-09-27,33.27,55348000,28504000,26844000,94.17625596407521
MSFT,2013-09-30,33.279999,39839500,55348000,-15508500,-28.019982655199826
MSFT,2013-10-01,33.580002,36718700,39839500,-3120800,-7.83343164447345
MSFT,2013-10-02,33.919998,46946800,36718700,10228100,27.85528899443608
MSFT,2013-10-03,33.860001,38703800,46946800,-8243000,-17.558172228991115
MSFT,2013-10-04,33.880001,33008100,38703800,-5695700,-14.716126065140891
MSFT,2013-10-07,33.299999,35069300,33008100,2061200,6.2445278583135657
MSFT,2013-10-08,33.009998,41017600,35069300,5948300,16.961558970381503
MSFT,2013-10-09,33.07,35878600,41017600,-5139000,-12.528768138555158
MSFT,2013-10-10,33.759998,42875100,35878600,6996500,19.500482181578992
MSFT,2013-10-11,34.130001,30033300,42875100,-12841800,-29.951650258541672
MSFT,2013-10-14,34.450001,27757900,30033300,-2275400,-7.5762570213729425
MSFT,2013-10-15,34.490002,47097800,27757900,19339900,69.673498355423135
MSFT,2013-10-16,34.639999,35111600,47097800,-11986200,-25.44959637180505
MSFT,2013-10-17,34.919998,31359200,35111600,-3752400,-10.687066382619989
MSFT,2013-10-18,34.959999,41811700,31359200,10452500,33.3315263144468
MSFT,2013-10-21,34.990002,27433500,41811700,-14378200,-34.387982311171271
MSFT,2013-10-22,34.580002,40438500,27433500,13005000,47.405544316255671
MSFT,2013-10-23,33.759998,58600500,40438500,18162000,44.912645127786639
MSFT,2013-10-24,33.720001,53209700,58600500,-5390800,-9.1992389143437343
MSFT,2013-10-25,35.73,113494000,53209700,60284300,113.29569608548817
MSFT,2013-10-28,35.57,38383600,113494000,-75110400,-66.180062382152357
MSFT,2013-10-29,35.52,31702200,38383600,-6681400,-17.406913369251452
MSFT,2013-10-30,35.540001,36997700,31702200,5295500,16.703888058242015
MSFT,2013-10-31,35.41,41682300,36997700,4684600,12.661868170183551
MSFT,2013-11-01,35.529999,40264600,41682300,-1417700,-3.40120386830861
MSFT,2013-11-04,35.939999,28060700,40264600,-12203900,-30.309254282918495
MSFT,2013-11-05,36.639999,51681900,28060700,23621200,84.1789406536544
MSFT,2013-11-06,38.18,88948800,51681900,37266900,72.108223575371639
MSFT,2013-11-07,37.5,60437400,88948800,-28511400,-32.05372079218607
MSFT,2013-11-08,37.779999,36737800,60437400,-23699600,-39.213467157753314
MSFT,2013-11-11,37.59,26872500,36737800,-9865300,-26.853268295869647
MSFT,2013-11-12,37.360001,31651600,26872500,4779100,17.784352032747233
MSFT,2013-11-13,38.16,44957600,31651600,13306000,42.038949057867534
MSFT,2013-11-14,38.02,46183700,44957600,1226100,2.7272363293414239
MSFT,2013-11-15,37.84,50601300,46183700,4417600,9.56527952502723
MSFT,2013-11-18,37.200001,53277500,50601300,2676200,5.2887969281421618
MSFT,2013-11-19,36.740002,44275000,53277500,-9002500,-16.897376941485618
MSFT,2013-11-20,37.080002,32229900,44275000,-12045100,-27.205194805194804
MSFT,2013-11-21,37.400002,23064700,32229900,-9165200,-28.436948299560346
MSFT,2013-11-22,37.57,27982000,23064700,4917300,21.319592277376252
MSFT,2013-11-25,37.639999,30646800,27982000,2664800,9.523264956043171
MSFT,2013-11-26,37.349998,34465300,30646800,3818500,12.459702154874245
MSFT,2013-11-27,37.599998,26002100,34465300,-8463200,-24.555712557267746
MSFT,2013-11-29,38.130001,22090400,26002100,-3911700,-15.043784925063743
MSFT,2013-12-02,38.450001,42950400,22090400,20860000,94.430159707384192
MSFT,2013-12-03,38.310001,52109800,42950400,9159400,21.325528982267919
MSFT,2013-12-04,38.939999,51983600,52109800,-126200,-0.24218093333691551
MSFT,2013-12-05,38.0,116305000,51983600,64321400,123.73402380750854
MSFT,2013-12-06,38.360001,36457300,116305000,-79847700,-68.653712222174462
MSFT,2013-12-09,38.709999,30286000,36457300,-6171300,-16.927474058693321
MSFT,2013-12-10,38.110001,37828600,30286000,7542600,24.904576371921021
MSFT,2013-12-11,37.610001,39853400,37828600,2024800,5.3525639331088115
MSFT,2013-12-12,37.220001,36012800,39853400,-3840600,-9.6368189414203052
